timestamp,source_ip,attack_type,confidence,evidence,latitude,longitude,country,city
"2026-04-21 22:22:08",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTdDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:08",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTlDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:07",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTdDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:07",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTdDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:06",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTZDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:05",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTRDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:05",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.56 | Query: U3RyZXNzVGVzdEJsb2NrNTNDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:05",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTRDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:05",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTRDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:05",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:05",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTRDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:05",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTRDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:05",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTRDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:05",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTRDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:05",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:05",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTVDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:04",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTJDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:04",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTJDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:04",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTJDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:04",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.56 | Query: U3RyZXNzVGVzdEJsb2NrNTNDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:04",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.56 | Query: U3RyZXNzVGVzdEJsb2NrNTNDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:04",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTJDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:04",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.56 | Query: U3RyZXNzVGVzdEJsb2NrNTNDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:04",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.56 | Query: U3RyZXNzVGVzdEJsb2NrNTNDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:04",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTJDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:04",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.56 | Query: U3RyZXNzVGVzdEJsb2NrNTNDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:04",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.58 | Query: U3RyZXNzVGVzdEJsb2NrNTRDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTBDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTBDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTBDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTBDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTBDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTFDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTBDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTFDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTFDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTFDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTFDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTFDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTJDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTFDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTFDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTJDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:03",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.60 | Query: U3RyZXNzVGVzdEJsb2NrNTJDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDhDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDhDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDhDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDhDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDhDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDhDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDhDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDlDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDlDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDlDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDlDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDlDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDlDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDlDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.55 | Query: U3RyZXNzVGVzdEJsb2NrNDlDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTBDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:02",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.65 | Query: U3RyZXNzVGVzdEJsb2NrNTBDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:01",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDdDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:01",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDdDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:01",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDhDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
"2026-04-21 22:22:00",10.42.0.48,DNS_Tunneling,0.92,"Entropy: 4.53 | Query: U3RyZXNzVGVzdEJsb2NrNDdDcml0aWNhbERhdGE=.demo-tunnel.com",,,India,Local_Network
